start_point,end_point,cost,path_nodes
12566155558,2028085152,899.8208122898691,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 250851360 4837339477 2012557593 1945691561 4771200728 123627968 2021402216 2023217054 4515988732 3925747129 2021402192 2023217050 1954716619 1952803737 1952803735 2026739973 2026739970 4515988725 1942500934 1942500932 2028085155 2028085152
12566155558,250846405,569.376755267384,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 6070909082 5273502702 5273502701 6070909186 144808541 5273502699 5273502700 144808539 250850855 144808538 250846405
12566155558,250854455,343.8770650001921,12566155558 5271966811 6143315381 5271966810 5271966809 12566155563 6143316099 5271966813 4487496784 4487496777 318900879 369945850 318900878 250848833 6098627365 2025439723 250848853 5287162926 250854455
12566155558,315731994,320.7289518377909,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994
12566155558,315874087,647.39194734401,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909077 6070909072 6070909076 1343143768 250846392 6070909075 1343143735 6070909074 10033394680 250846393 10033394681 4535407020 6070909073 1343143689 250850856 250846394 250850857 6070640246 250846408 6077283579 6077283582 6077283573 6077283574 6077283576 6077283575 6077283581 6077283580 315874087
12566155558,3409521979,456.196087408967,12566155558 6143316103 6143316112 6143316105 6143316111 6143316104 6143315368 6143316109 1787129847 4487525254 319293000 6202029499 250848827 250848828 4770832847 4331402324 4331402329 3409533253 4331402343 4375947312 3409521966 3409521988 3409521987 3409521986 3409521985 3409521984 3409521983 3409521982 3409521981 3409521980 3409521979
12566155558,3591650063,312.324459229783,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 1256903862 250848881 2023580387 6190381051 250848880 250848879 2025439709 250848868 2025439713 2025439718 318896217 250848873 10693176343 3591650062 3591650063
12566155558,3925026775,474.77203309278434,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 1256903862 250848881 2023580387 6190381051 250848880 250848879 2025439709 250848868 2025439713 2025439718 318896217 250848873 10693176343 3591650062 10650275408 10650275425 318897246 318900475 3925026772 10650275411 318900474 3925026775
12566155558,4535407020,450.64798191101033,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909077 6070909072 6070909076 1343143768 250846392 6070909075 1343143735 6070909074 10033394680 250846393 10033394681 4535407020
12566155558,4557857552,701.1905980811965,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 10043269823 9235768199 5304539316 2030176496 4771200651 5538681506 315880465 1935533195 5934193643 5934193644 2021402190 4331402231 4438818063 4331402150 4826997643 4515988716 4557857552
12566155558,4756339743,535.6270419862334,12566155558 6143316103 6143316112 6143316105 6143316111 6143316104 6143315368 6143316109 1787129847 4487525254 319293000 6202029499 250848827 250848828 4770832847 4331402324 4331402329 3409533253 4331402343 4375947312 3409521966 3409521967 3409521968 3409521969 3409521970 3409521971 3409521972 3409533223 3409533222 3409533221 3409533219 3409521994 3409521995 4756828736 4756828731 4439026866 4756828730 4439026869 4439026871 4439026872 3409533214 3409533215 3409533216 4756339743
12566155558,4770800198,47.15833617590899,12566155558 6143316103 4784953027 4784953028 4770800198
12566155558,4826997637,821.0542311679116,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 6070909082 5273502702 5273502701 6070909186 144808541 5273502699 5273502700 144808539 250850855 144808538 250850858 144808536 144808535 144808534 250857480 2012720229 4826997636 4805947794 4826997635 4826997633 4826997632 4826997631 4826997641 4826997640 4826997639 4826997638 4826997637
12566155558,5088336632,400.79357920601547,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5088336633 6142262100 321611402 321611403 1345712429 5088336634 5088336632
12566155558,5091321231,329.9965860871472,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 1256903862 250848881 2023580387 6190381051 250848880 1787128946 6142240739 5091321231
12566155558,5091321232,326.0341612709445,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 250851331 10556611851 4712489633 10556615838 10556615840 10556615839 5091321241 1431186174 5091321227 5091321226 5091321232
12566155558,5091321261,85.41061633964628,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261
12566155558,5273502652,462.1167035547419,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 5273502688 5273502671 5273502664 5273502655 5273502652
12566155558,5273502664,432.461292097468,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 5273502688 5273502671 5273502664
12566155558,5304542021,524.028087704172,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 10043269823 9235768199 5304539316 5304539314 5304542027 5304542028 5304539312 5304542029 5304539313 5304542030 5304539319 5304539320 5304542021
12566155558,6070640225,584.2205941350037,12566155558 5271966811 5275953729 5275953730 5091321262 5091321261 5091321254 5091321253 5091321252 5091321251 5091321250 5091321249 5091321248 5091321247 6142240711 5091321246 6142240733 6142240706 250848840 123627965 6142262099 5091321279 5091321280 250846398 6152233512 144808546 6070909077 6070909072 6070909076 1343143768 250846392 6070909075 1343143735 6070909074 10033394680 250846393 10033394681 4535407020 6070909073 1343143689 250850856 250846394 250850857 6070640246 6070640247 6070640224 6070640227 6070640226 6070640225
12566155558,6080591472,751.681671357638,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591479 6080591475 6080591472
12566155558,6080591482,754.6666760436653,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591471 6080591480 6080591483 6080591482
12566155558,6082860449,453.77257440546305,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846418 6082860448 6082860451 6082860450 6082860449
12566155558,6098627366,194.65447456336864,12566155558 5271966811 6143315381 5271966810 5271966809 12566155563 6143316099 5271966813 4487496784 4487496777 318900879 369945850 318900878 250848833 6098627365 6098627366
12566155558,6143316100,78.37483792120148,12566155558 5271966811 6143315381 5271966810 5271966809 6143315373 6143316114 1314391525 6143316102 6143316101 6143316093 6143316097 6143316092 6143316096 6143316091 6143316098 6143316090 6143316095 6143316089 6143316094 6143316088 6143316100
12566155558,6143316112,16.79434244286246,12566155558 6143316103 6143316112
12566155558,6370758217,778.3784396321875,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591471 6080591480 6080591483 6080591482 6370758218 6370758217
12566155558,6373168047,869.2908695205158,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 9201134029 250850845 250850849 3293232672 6373165774 6373165775 6373165776 6373165778 6373165773 5224365791 6373168048 6373168047
12566155558,9182429640,807.3476046731247,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 9201134029 250850845 250850849 3293232672 9182429627 9182429640
12566155558,9182594857,719.3080147944462,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 9212757788 9212757789 9212757792 250850884 250850889 250850888 9182594857
12566155558,9199741768,677.0994069553391,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 1256903862 250848881 2023580387 6190381051 250848880 250848879 2025439709 250848868 2025439713 2025439718 318896217 250848873 250848878 250851336 250851337 250851338 250851340 123627958 250850895 9197351889 250850870 9199741746 9199741761 9199741762 9199741763 9199741764 9199741765 9199741766 9199741767 9199741768
12566155558,9201134022,695.5455402896465,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768193 315731991 315731994 5088833598 5088833597 5088833596 6152233507 250857471 9221534513 250846431 9221765029 315569081 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 9201134022
12566155558,9235768197,286.61351510911084,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 1422844911 4784952594 10543781404 4482988394 4482988393 250851333 12218692352 10556615835 10556615834 1256903860 10658458534 10979381512 9235768197
12566155558,9251435991,342.16261062039337,12566155558 5271966811 5275953729 5275953730 318896216 4784952591 6143315375 250848886 2023580381 250848882 1256903862 250848881 2023580387 6190381051 250848880 250848879 2025439709 250848868 2025439713 2025439718 318896217 250848873 10693176343 4712489905 9251435991
1314391479,1351410897,439.1071909057051,1314391479 3920898667 9222353849 4286673844 1314428549 1314428562 250851340 123627958 250851346 250850876 321611187 9197128343 250850867 9194016305 321611181 3920367197 4583894688 250848843 1382098362 315614404 3920367198 297537370 1351410897
1314391479,1377649981,398.0494229547634,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240737 1785813504 1377649981
1314391479,1382098366,494.3924799156982,1314391479 3920898667 9222353849 4286673844 1314428549 1314428562 12566186113 1945691564 12566186101 318900470 250851338 250851337 250848862 7837854666 11506847856 11506847857 11506847858 11506847859 250848850 1382098366
1314391479,1785220738,401.55231251091004,1314391479 3920898667 9222353849 4286673844 1314428549 1314428562 250851340 123627958 250851346 250850876 321611187 9194016306 5091321222 5091320220 5091321221 9194016307 250848856 11509047393 11509047392 1785219440 11509047391 250848857 11509047390 11509047389 1785220738
1314391479,1944588188,348.3907656105992,1314391479 3920898667 9222353849 4286673844 1314428549 1314428562 250851340 123627958 250851346 250850876 321611187 9197128343 250850867 9194016305 321611181 3920367197 4583894688 250848843 1944588188
1314391479,2012502036,492.241973218479,1314391479 3920898667 250857463 2030176507 1314391514 9200425530 250850892 250850891 9198323959 9198323960 9198323961 9198323962 9198323963 9198323968 9198323958 9183225523 250850879 9181224715 250850863 4583765030 250850834 315614412 2012502036
1314391479,2021402068,780.3843148472913,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 10043269823 9235768199 5304539316 2030176496 4771200651 5538681506 315880465 1935533195 5934193643 2021402208 2021402209 2021402206 2021402204 4515988729 3931675695 5867494306 5867494305 2021402171 2021402169 2021402066 2021402068
1314391479,2021402181,701.4008296258044,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 250851360 4837339477 2012557593 1945691561 4771200728 123627968 2021402211 2023217052 4515988730 3925747128 5867558651 2021402183 2021402181
1314391479,2021402211,628.2668620980148,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 250851360 4837339477 2012557593 1945691561 4771200728 123627968 2021402211
1314391479,2021886507,686.7748784141305,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580355 9221534511 9221536418 6142240740 6142240739 1787128946 250848880 2023580404 250848836 318900878 250848833 2012720245 250848834 4760521098 1352906299 4760521099 1352906301 4681722774 250857477 6143097044 2023580434 2021886502 2021886505 2021886507
1314391479,2025439723,409.4005920250835,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 10694730540 10694730539 10694730537 250848872 6142240741 250848871 10691302696 10691302695 250848870 250848869 10691302688 1387141903 250848868 2025439713 250848867 250848866 250848853 2025439723
1314391479,2028085152,937.7391975479535,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 250851360 4837339477 2012557593 1945691561 4771200728 123627968 2021402216 2023217054 4515988732 3925747129 2021402192 2023217050 1954716619 1952803737 1952803735 2026739973 2026739970 4515988725 1942500934 1942500932 2028085155 2028085152
1314391479,250846405,523.451708034081,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250857471 6152233507 315747311 315747308 9243645638 5588084686 3920928490 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 6070909082 5273502702 5273502701 6070909186 144808541 5273502699 5273502700 144808539 250850855 144808538 250846405
1314391479,250854455,517.0193154763799,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 10694730540 10694730539 10694730537 250848872 6142240741 250848871 10691302696 10691302695 250848870 250848869 10691302688 1387141903 250848868 2025439713 250848867 250848866 250848853 5287162926 250854455
1314391479,315731994,175.47122140874353,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994
1314391479,315874087,361.8134864187147,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221534494 9221534495 9221765029 250846431 10697569020 250846419 9243645630 6082860449 9243645631 250846433 4566600464 4566600463 5203997372 315751864 1317712532 315751883 6077510056 250846410 6077283580 315874087
1314391479,3409521979,935.5759792279378,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534508 9221534509 315580147 318903520 10556615837 10556615836 10556611851 250851331 250848882 2023580381 250848886 6143315375 4784952591 318896216 5275953730 4770800198 4784953028 250850827 6143316115 5219644188 5219644178 5219644186 5219644187 6143316104 6143315368 6143316109 1787129847 4487525254 319293000 6202029499 250848827 250848828 4770832847 4331402324 4331402329 3409533253 4331402343 4375947312 3409521966 3409521988 3409521987 3409521986 3409521985 3409521984 3409521983 3409521982 3409521981 3409521980 3409521979
1314391479,3591650063,218.15904861216723,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 3925026771 315580350 318897246 10650275425 10650275408 3591650062 3591650063
1314391479,3925026775,150.16907852231668,1314391479 3920898667 9222353849 4286673844 1314428549 3925026775
1314391479,4535407020,332.0623542298068,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250846418 6082860448 250857466 5260701926 5260701924 10033394678 4479772518 10033394715 10033394690 10033394686 10033394700 10033394707 10033394699 10033394708 10033394698 10033394712 10033394682 4712487701 10033394681 4535407020
1314391479,4557857552,704.7251986274152,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250857471 6152233507 315747311 315747308 9243645638 5588084686 3920928490 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 6070909082 5273502702 5273502701 6070909186 5273502694 5273502669 5273502693 5273502692 5273502684 5273502691 5273502695 250846403 315876671 4459017458 2030176481 315879419 250851353 6365254345 250851352 2012502019 2030176446 1945691556 250851351 4557857549 4557857550 4557857551 4557857552
1314391479,4756339743,1046.1782908393948,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580355 9221534511 9221536418 6142240740 6142240739 1787128946 250848880 2023580404 250848836 318900878 250848833 2012720245 250848834 4760521098 1352906299 4760521099 1352906301 4681722774 250857477 6143097044 2023580434 2021886502 250854449 3925808413 250854437 250854451 250854452 319299463 3409522017 4770832845 3409522012 4331402370 4331402368 4331402366 3409522008 3409522018 4439026875 3409522006 3409522005 3409522004 3409533217 4756339743
1314391479,4770800198,453.07004255804617,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534508 9221534509 315580147 318903520 10556615837 10556615836 10556611851 250851331 250848882 2023580381 250848886 6143315375 4784952591 318896216 5275953730 4770800198
1314391479,4826997637,775.1291839346085,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250857471 6152233507 315747311 315747308 9243645638 5588084686 3920928490 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 6070909082 5273502702 5273502701 6070909186 144808541 5273502699 5273502700 144808539 250850855 144808538 250850858 144808536 144808535 144808534 250857480 2012720229 4826997636 4805947794 4826997635 4826997633 4826997632 4826997631 4826997641 4826997640 4826997639 4826997638 4826997637
1314391479,5088336632,438.7119644641,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 6142262099 5088336633 6142262100 321611402 321611403 1345712429 5088336634 5088336632
1314391479,5091321231,169.8190402759257,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580355 9221534511 9221536418 6142240740 6142240739 5091321231
1314391479,5091321232,169.82549629664436,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580355 9221534511 9221536418 6142240740 6142240739 5091321232
1314391479,5091321261,435.59000835668917,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 10556615834 5091321271 5091321272 321611397 5091321273 6142240708 5091321245 6142240733 5091321246 6142240711 5091321247 5091321248 5091321249 5091321250 5091321251 5091321252 5091321253 5091321254 5091321261
1314391479,5273502652,416.1916563214388,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250857471 6152233507 315747311 315747308 9243645638 5588084686 3920928490 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 5273502688 5273502671 5273502664 5273502655 5273502652
1314391479,5273502664,386.5362448641649,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221536419 250846414 9221534503 9221534504 9221534513 250857471 6152233507 315747311 315747308 9243645638 5588084686 3920928490 250846398 6152233512 144808546 6070909078 6070909079 6070909080 6070909081 144808542 6070909083 5273502703 5273502688 5273502671 5273502664
1314391479,5304542021,561.9464729622564,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534505 1316477550 9243645626 315731994 315731991 9235768193 10979381512 10658458534 1256903860 318903519 2012815749 318903664 6142262096 9243645633 6142262097 250848840 123627965 5591133188 250850829 6142240738 319292352 6142262101 250846399 319792816 315878456 9235768200 250851359 10043269823 9235768199 5304539316 5304539314 5304542027 5304542028 5304539312 5304542029 5304539313 5304542030 5304539319 5304539320 5304542021
1314391479,6070640225,462.4184972274139,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221534494 9221534495 9221765029 250846431 10697569020 250846419 9243645630 6082860449 9243645631 250846433 4566600464 4566600463 9235768189 795912805 250857465 6070562222 250846394 250850857 6070640246 6070640247 6070640224 6070640227 6070640226 6070640225
1314391479,6080591472,358.96979107405497,1314391479 9222353851 2030176513 9221765032 9221534498 9221534497 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591479 6080591475 6080591472
1314391479,6080591482,361.95479576008216,1314391479 9222353851 2030176513 9221765032 9221534498 9221534497 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591471 6080591480 6080591483 6080591482
1314391479,6082860449,128.13800959765805,1314391479 9222353851 2030176513 9221765032 9221534500 9221534499 1256900706 9221765031 9221534494 9221534495 9221765029 250846431 10697569020 250846419 9243645630 6082860449
1314391479,6098627366,450.0482466153825,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 10694730540 10694730539 10694730537 250848872 6142240741 250848871 10691302696 10691302695 250848870 250848869 10691302688 1387141903 250848868 2025439713 250848867 250848866 250848853 2025439723 6098627365 6098627366
1314391479,6143316100,481.05768034702453,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534508 9221534509 315580147 318903520 10556615837 10556615836 10556611851 250851331 250848882 2023580381 250848886 4784952592 6143315380 4487508888 6143316114 1314391525 6143316102 6143316101 6143316093 6143316097 6143316092 6143316096 6143316091 6143316098 6143316090 6143316095 6143316089 6143316094 6143316088 6143316100
1314391479,6143316112,496.78652023630633,1314391479 9222353851 2030176513 9221765032 9221534500 9221534501 2030176515 10694730538 9221536423 9221536420 315580353 315580142 9221534510 9221534508 9221534509 315580147 318903520 10556615837 10556615836 10556611851 250851331 250848882 2023580381 250848886 6143315375 4784952591 318896216 5275953730 4770800198 4784953028 4784953027 6143316103 6143316112
1314391479,6370758217,385.66655934860427,1314391479 9222353851 2030176513 9221765032 9221534498 9221534497 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 6080591481 6080591484 6080591478 6080591471 6080591480 6080591483 6080591482 6370758218 6370758217
1314391479,6373168047,476.5789892369329,1314391479 9222353851 2030176513 9221765032 9221534498 9221534497 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 9201134029 250850845 250850849 3293232672 6373165774 6373165775 6373165776 6373165778 6373165773 5224365791 6373168048 6373168047
1314391479,9182429640,414.63572438954174,1314391479 9222353851 2030176513 9221765032 9221534498 9221534497 9221765030 1314391453 2485362630 2485362627 2485362625 250846430 250846432 250850898 250846428 250850901 315751860 250846426 3925023164 315874077 315603785 3925023163 250846413 9201134029 250850845 250850849 3293232672 9182429627 9182429640
